timestamp,$50.99 or below,$51 to 51.99,$52 to 52.99,$53 to 53.99,$54 to 54.99,$55 to 55.99,$56 to 56.99,$57 to 57.99,$58 to 58.99,$59 to 59.99,$60 to 60.99,$61 to 61.99,$62 to 62.99,$63 to 63.99,$64.0 or above
2026-01-01T19:00:00Z,5.00,4.00,4.00,7.00,5.00,8.69,21.68,61.16,14.61,3.23,4.00,,4.00,,4.00
2026-01-01T20:00:00Z,5.00,4.00,4.00,7.00,5.00,8.69,18.73,60.10,20.00,3.23,4.00,,4.00,,4.00
2026-01-01T21:00:00Z,5.00,4.00,4.00,7.00,5.00,8.69,16.34,62.24,20.00,3.23,5.00,,4.00,,4.00
2026-01-01T22:00:00Z,5.00,4.00,4.00,7.00,5.00,8.69,19.19,64.69,15.00,3.23,5.00,,4.00,,4.00
2026-01-01T23:00:00Z,5.00,4.00,4.00,7.00,5.00,8.69,17.70,63.59,19.00,3.00,5.00,,4.00,,4.00
2026-01-02T00:00:00Z,5.00,4.00,4.00,7.00,5.00,4.00,17.80,66.77,15.09,3.00,5.00,,4.00,,4.00
2026-01-02T01:00:00Z,5.00,4.00,4.00,7.00,5.00,4.00,18.13,69.28,11.13,3.00,5.00,4.00,4.00,,4.00
2026-01-02T02:00:00Z,5.00,4.00,4.00,7.00,5.00,4.00,16.31,71.75,13.41,3.00,5.00,4.00,4.00,,4.00
2026-01-02T03:00:00Z,5.00,4.00,4.00,7.00,5.00,4.00,16.10,73.62,20.00,3.00,5.00,4.00,4.00,,4.00
2026-01-02T04:00:00Z,5.00,4.00,4.00,7.00,5.00,4.05,11.53,74.64,20.61,3.00,5.00,4.00,4.00,,4.00
2026-01-02T05:00:00Z,5.00,4.42,5.06,5.00,5.00,1.84,15.00,76.85,20.07,7.89,4.15,4.03,4.00,,13.00
2026-01-02T06:00:00Z,5.00,5.00,7.00,6.55,5.00,1.00,13.56,85.84,5.67,4.78,9.00,4.03,4.00,1.40,13.00
2026-01-02T07:00:00Z,11.36,5.00,7.00,6.55,5.00,14.64,17.40,82.53,17.15,90.00,9.00,50.00,4.00,1.40,10.54
2026-01-02T08:00:00Z,9.41,5.00,7.00,7.00,5.00,17.00,8.35,78.13,24.39,3.39,2.00,49.00,4.00,1.40,12.00
2026-01-02T09:00:00Z,1.00,1.00,1.00,8.14,5.00,17.00,14.70,66.44,21.96,8.46,5.48,1.00,4.00,1.40,12.00
2026-01-02T10:00:00Z,1.00,1.00,1.00,8.14,5.00,13.81,33.13,56.60,17.74,7.67,5.48,1.00,4.00,1.40,12.00
2026-01-02T11:00:00Z,28.31,1.00,1.00,8.14,5.00,5.91,30.75,66.50,35.28,5.96,10.81,1.00,4.00,1.40,10.00
2026-01-02T12:00:00Z,99.00,1.00,1.00,50.00,1.66,18.75,27.94,70.52,20.60,13.50,10.00,9.00,4.00,1.40,10.00
2026-01-02T13:00:00Z,99.00,1.00,1.00,1.97,1.01,2.78,54.27,71.87,7.14,5.00,2.00,9.23,4.00,1.40,10.00
2026-01-02T14:00:00Z,99.00,1.00,1.00,1.97,1.01,19.54,45.67,57.86,7.22,4.78,5.47,9.00,4.00,1.40,10.00
2026-01-02T15:00:00Z,67.80,1.00,1.71,1.97,15.87,9.75,57.58,44.09,2.61,4.78,5.86,5.00,11.00,9.82,9.00
2026-01-02T16:00:00Z,14.52,5.19,2.25,15.00,11.05,12.11,77.34,20.82,2.90,5.52,5.19,2.31,11.00,5.31,1.00
2026-01-02T17:00:00Z,14.52,4.89,2.25,9.68,6.50,14.88,77.71,18.19,3.09,2.12,4.51,2.31,3.21,5.31,1.38
2026-01-02T18:00:00Z,1.16,6.00,1.96,6.00,2.60,3.28,66.39,40.47,3.55,1.49,3.00,2.58,3.00,1.33,1.41
2026-01-02T19:00:00Z,1.00,2.00,2.00,3.73,1.00,2.09,46.82,54.79,2.92,1.00,3.00,1.00,3.00,1.33,1.41
2026-01-02T20:00:00Z,1.00,1.00,2.00,3.73,1.00,1.90,11.69,81.95,4.33,1.27,3.00,1.00,3.00,1.33,1.00
